x,y
85984,8609664
85985,8609664
85986,8609792
85987,8609792
85988,8609888
85989,8610016
85990,8610144
85991,8610272
85992,8610368
85993,8610496
85994,8610656
85995,8610880
85996,8610912
85997,8611072
85998,8611264
85999,8611328
86000,8611360
86001,8611552
86002,8611616
86003,8611808
86004,8612128
86005,8612128
86006,8612160
86007,8612288
86008,8612352
86009,8612384
86010,8612576
86011,8612640
86012,8612672
86013,8612736
86014,8612768
86015,8612768
86016,8612800
86017,8612832
86018,8612864
86019,8612928
86020,8613024
86021,8613184
86022,8613248
86023,8613376
86024,8613408
86025,8613440
86026,8613440
86027,8613600
86028,8613696
86029,8613920
86030,8613984
86031,8614048
86032,8614144
86033,8614272
86034,8614336
86035,8614752
86036,8614944
86037,8615264
86038,8615392
86039,8615648
86040,8615680
86041,8615776
86042,8615904
86043,8615968
86044,8616480
86045,8616512
86046,8616512
86047,8616512
86048,8616544
86049,8616608
86050,8616608
86051,8616800
86052,8616832
86053,8616864
86054,8617184
86055,8617216
86056,8617408
86057,8617504
86058,8617600
86059,8617728
86060,8617760
86061,8617920
86062,8617952
86063,8617984
86064,8618016
86065,8618272
86066,8618464
86067,8618464
86068,8618464
86069,8618496
86070,8618528
86071,8618592
86072,8618880
86073,8618976
86074,8619104
86075,8619168
86076,8619296
86077,8619328
86078,8619360
86079,8619392
86080,8619424
86081,8619584
86082,8619680
86083,8619840
86084,8619840
86085,8619904
86086,8620192
86087,8620480
86088,8620480
86089,8620512
86090,8620704
86091,8620704
86092,8620704
86093,8620864
86094,8621152
86095,8621280
86096,8621344
86097,8621440
86098,8621472
86099,8621600
86100,8622144
86101,8622272
86102,8622272
86103,8622656
86104,8622752
86105,8622784
86106,8622784
86107,8622848
86108,8622944
86109,8622976
86110,8622976
86111,8623168
86112,8623264
86113,8623328
86114,8623392
86115,8623488
86116,8623520
86117,8623520
86118,8623552
86119,8623584
86120,8623680
86121,8623776
86122,8623904
86123,8624032
86124,8624192
86125,8624256
86126,8624736
86127,8624832
86128,8624864
86129,8625088
86130,8625120
86131,8625184
86132,8625280
86133,8625408
86134,8625792
86135,8625984
86136,8626112
86137,8626144
86138,8626272
86139,8626400
86140,8626464
86141,8626464
86142,8626560
86143,8626592
86144,8626656
86145,8626784
86146,8626912
86147,8626944
86148,8627520
86149,8627616
86150,8627808
86151,8627968
86152,8628064
86153,8628128
86154,8628160
86155,8628256
86156,8628288
86157,8628320
86158,8628384
86159,8628416
86160,8628512
86161,8628672
86162,8628672
86163,8628896
86164,8628928
86165,8628960
86166,8628960
86167,8629216
86168,8629216
86169,8629248
86170,8629280
86171,8629344
86172,8629600
86173,8629792
86174,8629888
86175,8629952
86176,8629952
86177,8630016
86178,8630048
86179,8630112
86180,8630176
86181,8630432
86182,8630496
86183,8630592
86184,8630624
86185,8630720
86186,8630784
86187,8630848
86188,8630912
86189,8630976
86190,8631264
86191,8631296
86192,8631488
86193,8631488
86194,8631520
86195,8631648
86196,8631680
86197,8631712
86198,8631872
86199,8631968
86200,8632032
86201,8632256
86202,8632288
86203,8632320
86204,8632384
86205,8632384
86206,8632416
86207,8632480
86208,8632672
86209,8632672
86210,8632736
86211,8632768
86212,8632832
86213,8632864
86214,8632864
86215,8632896
86216,8632928
86217,8633184
86218,8633376
86219,8633440
86220,8633536
86221,8633696
86222,8633728
86223,8633856
86224,8633920
86225,8634112
86226,8634432
86227,8634688
86228,8634912
86229,8634912
86230,8634944
86231,8634976
86232,8635168
86233,8635232
86234,8635232
86235,8635328
86236,8635680
86237,8635840
86238,8635936
86239,8636000
86240,8636192
86241,8636352
86242,8636384
86243,8636416
86244,8636480
86245,8636576
86246,8636640
86247,8636672
86248,8636768
86249,8636864
86250,8637024
86251,8637280
86252,8637280
86253,8637344
86254,8637408
86255,8637536
86256,8637632
86257,8637664
86258,8637792
86259,8637824
86260,8638048
86261,8638176
86262,8638400
86263,8638432
86264,8638528
86265,8638784
86266,8638848
86267,8639168
86268,8639232
86269,8639232
86270,8639456
86271,8639552
86272,8639584
86273,8639744
86274,8639808
86275,8639840
86276,8639904
86277,8639904
86278,8640000
86279,8640064
86280,8640064
86281,8640160
86282,8640192
86283,8640320
86284,8640448
86285,8640448
86286,8640480
86287,8640704
86288,8640736
86289,8640768
86290,8640896
86291,8641120
86292,8641152
86293,8641152
86294,8641280
86295,8641312
86296,8641408
86297,8641408
86298,8641536
86299,8641568
86300,8641632
86301,8641632
86302,8641664
86303,8641888
86304,8642112
86305,8642112
86306,8642240
86307,8642624
86308,8642976
86309,8642976
86310,8643008
86311,8643072
86312,8643072
86313,8643136
86314,8643168
86315,8643200
86316,8643392
86317,8643488
86318,8643616
86319,8643744
86320,8643776
86321,8643872
86322,8644096
86323,8644128
86324,8644320
86325,8644448
86326,8644480
86327,8644576
86328,8644640
86329,8644704
86330,8644768
86331,8644832
86332,8645024
86333,8645184
86334,8645312
86335,8645408
86336,8645536
86337,8645536
86338,8645568
86339,8645696
86340,8645696
86341,8645760
86342,8646080
86343,8646112
86344,8646240
86345,8646528
86346,8646560
86347,8646560
86348,8646656
86349,8646720
86350,8646944
86351,8647104
86352,8647136
86353,8647232
86354,8647264
86355,8647296
86356,8647296
86357,8647680
86358,8647808
86359,8647904
86360,8647904
86361,8648096
86362,8648160
86363,8648352
86364,8648384
86365,8648448
86366,8648576
86367,8648608
86368,8648768
86369,8648896
86370,8649152
86371,8649152
86372,8649248
86373,8649504
86374,8649664
86375,8649696
86376,8649888
86377,8650016
86378,8650272
86379,8650304
86380,8650368
86381,8650624
86382,8650688
86383,8650912
86384,8650912
86385,8651072
86386,8651200
86387,8651328
86388,8651488
86389,8651488
86390,8651552
86391,8651712
86392,8651744
86393,8651872
86394,8651936
86395,8652000
86396,8652096
86397,8652096
86398,8652160
86399,8652256
86400,8652352
86401,8652384
86402,8652576
86403,8652928
86404,8653152
86405,8653184
86406,8653312
86407,8653312
86408,8653664
86409,8653728
86410,8653760
86411,8653856
86412,8653856
86413,8654112
86414,8654208
86415,8654272
86416,8654400
86417,8654432
86418,8654592
86419,8654720
86420,8655008
86421,8655040
86422,8655072
86423,8655168
86424,8655328
86425,8655488
86426,8655776
86427,8655808
86428,8656000
86429,8656000
86430,8656032
86431,8656160
86432,8656192
86433,8656608
86434,8656736
86435,8656768
86436,8656992
86437,8656992
86438,8657056
86439,8657120
86440,8657152
86441,8657312
86442,8657344
86443,8657536
86444,8657568
86445,8657856
86446,8657856
86447,8658048
86448,8658048
86449,8658112
86450,8658112
86451,8658112
86452,8658272
86453,8658336
86454,8658368
86455,8658400
86456,8658432
86457,8658464
86458,8658464
86459,8658720
86460,8658976
86461,8659040
86462,8659264
86463,8659296
86464,8659552
86465,8659616
86466,8659680
86467,8659776
86468,8659808
86469,8659936
86470,8659968
86471,8660000
86472,8660128
86473,8660256
86474,8660320
86475,8660704
86476,8660768
86477,8660768
86478,8661152
86479,8661440
86480,8661504
86481,8661536
86482,8661568
86483,8661760
86484,8661920
86485,8661952
86486,8661984
86487,8662304
86488,8662496
86489,8662688
86490,8662752
86491,8662752
86492,8662752
86493,8662912
86494,8663072
86495,8663136
86496,8663136
86497,8663360
86498,8663360
86499,8663392
86500,8663456
86501,8663616
86502,8663744
86503,8663808
86504,8663840
86505,8664032
86506,8664192
86507,8664256
86508,8664544
86509,8664576
86510,8664768
86511,8664832
86512,8664864
86513,8664960
86514,8665088
86515,8665280
86516,8665280
86517,8665344
86518,8665376
86519,8665408
86520,8665440
86521,8665504
86522,8665536
86523,8665536
86524,8665664
86525,8665760
86526,8665792
86527,8665952
86528,8666112
86529,8666208
86530,8666240
86531,8666336
86532,8666464
86533,8666528
86534,8666560
86535,8666624
86536,8666688
86537,8666688
86538,8666720
86539,8666752
86540,8666880
86541,8666976
86542,8667008
86543,8667008
86544,8667168
86545,8667296
86546,8667296
86547,8667328
86548,8667392
86549,8667424
86550,8667584
86551,8667648
86552,8667680
86553,8667808
86554,8667872
86555,8667936
86556,8668032
86557,8668032
86558,8668064
86559,8668064
86560,8668128
86561,8668288
86562,8668384
86563,8668480
86564,8668512
86565,8668576
86566,8668672
86567,8668736
86568,8668736
86569,8668768
86570,8668800
86571,8668800
86572,8668832
86573,8668864
86574,8668992
86575,8669024
86576,8669152
86577,8669280
86578,8669312
86579,8669344
86580,8669344
86581,8669344
86582,8669568
86583,8669600
86584,8669600
86585,8669632
86586,8669664
86587,8669696
86588,8669696
86589,8669760
86590,8670112
86591,8670336
86592,8670400
86593,8670496
86594,8670592
86595,8670720
86596,8670880
86597,8670944
86598,8670976
86599,8671008
86600,8671264
86601,8671328
86602,8671328
86603,8671392
86604,8671424
86605,8671616
86606,8671680
86607,8671808
86608,8672128
86609,8672192
86610,8672288
86611,8672288
86612,8672800
86613,8673024
86614,8673088
86615,8673312
86616,8673344
86617,8673344
86618,8673440
86619,8673440
86620,8673472
86621,8673504
86622,8673568
86623,8673760
86624,8673824
86625,8674048
86626,8674048
86627,8674048
86628,8674144
86629,8674336
86630,8674368
86631,8674432
86632,8674848
86633,8674880
86634,8674880
86635,8674912
86636,8674944
86637,8674976
86638,8675008
86639,8675072
86640,8675392
86641,8675424
86642,8675456
86643,8675584
86644,8675648
86645,8675712
86646,8676000
86647,8676096
86648,8676224
86649,8676256
86650,8676288
86651,8676384
86652,8676384
86653,8676416
86654,8676448
86655,8676544
86656,8676640
86657,8676672
86658,8676800
86659,8676800
86660,8676960
86661,8676960
86662,8677024
86663,8677088
86664,8677088
86665,8677216
86666,8677216
86667,8677248
86668,8677440
86669,8677440
86670,8677504
86671,8677568
86672,8677696
86673,8677696
86674,8677824
86675,8677952
86676,8678112
86677,8678400
86678,8678400
86679,8678528
86680,8678656
86681,8678688
86682,8678752
86683,8679072
86684,8679104
86685,8679360
86686,8679424
86687,8679456
86688,8679456
86689,8679520
86690,8679616
86691,8679808
86692,8679808
86693,8680192
86694,8680352
86695,8680640
86696,8680640
86697,8680640
86698,8680800
86699,8680800
86700,8680832
86701,8680864
86702,8680896
86703,8680928
86704,8680992
86705,8681088
86706,8681152
86707,8681152
86708,8681152
86709,8681312
86710,8681312
86711,8681312
86712,8681440
86713,8681696
86714,8681760
86715,8681824
86716,8682016
86717,8682080
86718,8682080
86719,8682144
86720,8682240
86721,8682240
86722,8682368
86723,8682368
86724,8682400
86725,8682624
86726,8682720
86727,8682880
86728,8682944
86729,8683232
86730,8683264
86731,8683328
86732,8683328
86733,8683360
86734,8683360
86735,8683552
86736,8683552
86737,8683808
86738,8683904
86739,8683936
86740,8683968
86741,8684256
86742,8684288
86743,8684320
86744,8684416
86745,8684576
86746,8684736
86747,8684928
86748,8684960
86749,8684960
86750,8685024
86751,8685024
86752,8685088
86753,8685216
86754,8685248
86755,8685248
86756,8685408
86757,8685408
86758,8685440
86759,8685696
86760,8685760
86761,8685952
86762,8686048
86763,8686112
86764,8686208
86765,8686336
86766,8686336
86767,8686368
86768,8686400
86769,8686592
86770,8686816
86771,8686848
86772,8686880
86773,8687104
86774,8687424
86775,8687520
86776,8687520
86777,8687744
86778,8687840
86779,8687872
86780,8687904
86781,8688000
86782,8688064
86783,8688128
86784,8688224
86785,8688320
86786,8688384
86787,8688416
86788,8688512
86789,8688544
86790,8688640
86791,8688736
86792,8688832
86793,8688992
86794,8688992
86795,8689056
86796,8689056
86797,8689120
86798,8689440
86799,8689632
86800,8689632
86801,8689664
86802,8689728
86803,8689792
86804,8690144
86805,8690208
86806,8690400
86807,8690560
86808,8690592
86809,8690624
86810,8690848
86811,8690880
86812,8690880
86813,8690944
86814,8691392
86815,8691520
86816,8691584
86817,8691648
86818,8691840
86819,8691840
86820,8691904
86821,8692032
86822,8692192
86823,8692352
86824,8692448
86825,8692576
86826,8692576
86827,8692704
86828,8692960
86829,8693216
86830,8693216
86831,8693280
86832,8693408
86833,8693472
86834,8693696
86835,8693760
86836,8693792
86837,8693952
86838,8694144
86839,8694400
86840,8694432
86841,8694432
86842,8694496
86843,8694688
86844,8694688
86845,8694848
86846,8695328
86847,8695424
86848,8695488
86849,8695552
86850,8695616
86851,8695648
86852,8695648
86853,8696032
86854,8696064
86855,8696384
86856,8696448
86857,8696480
86858,8696544
86859,8696576
86860,8696800
86861,8696864
86862,8696928
86863,8697088
86864,8697184
86865,8697280
86866,8697312
86867,8697504
86868,8697728
86869,8697792
86870,8698048
86871,8698208
86872,8698240
86873,8698272
86874,8698272
86875,8698368
86876,8698432
86877,8698432
86878,8698720
86879,8698784
86880,8698976
86881,8699104
86882,8699136
86883,8699136
86884,8699264
86885,8699296
86886,8699456
86887,8699552
86888,8699648
86889,8699648
86890,8699680
86891,8699680
86892,8699712
86893,8699936
86894,8700128
86895,8700192
86896,8700224
86897,8700224
86898,8700256
86899,8700256
86900,8700384
86901,8700448
86902,8700640
86903,8700736
86904,8700864
86905,8700928
86906,8700960
86907,8700992
86908,8701248
86909,8701440
86910,8701504
86911,8701568
86912,8701568
86913,8701600
86914,8701664
86915,8701728
86916,8701728
86917,8701824
86918,8701888
86919,8701888
86920,8701952
86921,8702016
86922,8702304
86923,8702336
86924,8702368
86925,8702464
86926,8702592
86927,8702880
86928,8703104
86929,8703328
86930,8703328
86931,8703584
86932,8703616
86933,8703776
86934,8703904
86935,8703968
86936,8704256
86937,8704320
86938,8704608
86939,8704608
86940,8704672
86941,8704768
86942,8704864
86943,8704928
86944,8704992
86945,8705056
86946,8705280
86947,8705280
86948,8705376
86949,8705536
86950,8705568
86951,8705568
86952,8705664
86953,8705664
86954,8705792
86955,8705824
86956,8706016
86957,8706208
86958,8706208
86959,8706240
86960,8706304
86961,8706400
86962,8706400
86963,8706400
86964,8706432
86965,8706432
86966,8706528
86967,8706720
86968,8706752
86969,8706848
86970,8706944
86971,8707040
86972,8707072
86973,8707200
86974,8707296
86975,8707296
86976,8707328
86977,8707552
86978,8707584
86979,8707712
86980,8707872
86981,8707904
86982,8708192
86983,8708224
86984,8708224
86985,8708352
86986,8708608
86987,8708768
86988,8708960
86989,8709024
86990,8709152
86991,8709152
86992,8709216
86993,8709312
86994,8709344
86995,8709408
86996,8709472
86997,8709536
86998,8709632
86999,8709760
87000,8709760
87001,8709792
87002,8709888
87003,8709920
87004,8709984
87005,8710080
87006,8710080
87007,8710144
87008,8710560
87009,8710656
87010,8710688
87011,8711008
87012,8711104
87013,8711136
87014,8711232
87015,8711296
87016,8711488
87017,8711584
87018,8711712
87019,8711744
87020,8711776
87021,8711936
87022,8711968
87023,8712000
87024,8712128
87025,8712576
87026,8712640
87027,8713024
87028,8713088
87029,8713216
87030,8713216
87031,8713280
87032,8713280
87033,8713312
87034,8713344
87035,8713440
87036,8713568
87037,8713600
87038,8713600
87039,8713760
87040,8713856
87041,8713952
87042,8714112
87043,8714144
87044,8714272
87045,8714336
87046,8714336
87047,8714368
87048,8714368
87049,8714432
87050,8714528
87051,8714592
87052,8714688
87053,8714720
87054,8714912
87055,8715072
87056,8715104
87057,8715200
87058,8715232
87059,8715296
87060,8715328
87061,8715328
87062,8715328
87063,8715360
87064,8715360
87065,8715616
87066,8715616
87067,8715744
87068,8715840
87069,8716000
87070,8716096
87071,8716288
87072,8716288
87073,8716320
87074,8716352
87075,8716416
87076,8716576
87077,8716704
87078,8716864
87079,8716896
87080,8717120
87081,8717152
87082,8717152
87083,8717216
87084,8717280
87085,8717280
87086,8717440
87087,8717504
87088,8717696
87089,8717856
87090,8717888
87091,8717920
87092,8718048
87093,8718144
87094,8718176
87095,8718208
87096,8718240
87097,8718304
87098,8718336
87099,8718336
87100,8718368
87101,8718528
87102,8718528
87103,8718688
87104,8718688
87105,8718880
87106,8718944
87107,8719200
87108,8719264
87109,8719328
87110,8719328
87111,8719392
87112,8719648
87113,8719680
87114,8719680
87115,8719872
87116,8719904
87117,8720064
87118,8720128
87119,8720128
87120,8720160
87121,8720544
87122,8720608
87123,8720768
87124,8720960
87125,8720992
87126,8721056
87127,8721056
87128,8721216
87129,8721216
87130,8721376
87131,8721440
87132,8721472
87133,8721536
87134,8721600
87135,8721664
87136,8721728
87137,8721888
87138,8721952
87139,8722080
87140,8722400
87141,8722464
87142,8722464
87143,8722624
87144,8722720
87145,8722752
87146,8722912
87147,8722944
87148,8723104
87149,8723168
87150,8723168
87151,8723296
87152,8723520
87153,8723584
87154,8723712
87155,8723840
87156,8724224
87157,8724256
87158,8724288
87159,8724576
87160,8724576
87161,8724640
87162,8724800
87163,8724864
87164,8725120
87165,8725184
87166,8725248
87167,8725248
87168,8725408
87169,8725536
87170,8725696
87171,8725920
87172,8726080
87173,8726176
87174,8726272
87175,8726560
87176,8726656
87177,8726656
87178,8726752
87179,8726976
87180,8727040
87181,8727040
87182,8727232
87183,8727232
87184,8727360
87185,8727552
87186,8727616
87187,8727648
87188,8727680
87189,8727712
87190,8727936
87191,8728000
87192,8728096
87193,8728224
87194,8728448
87195,8728480
87196,8728736
87197,8728832
87198,8729056
87199,8729120
